GeoLocation,_version_,all_locations,buid,city_exact,city_slab_exact,company_buid_slab,company_buid_slab_exact,company_exact,company_member,company_slab_exact,country_ac,country_exact,country_short_exact,country_slab_exact,date_added,date_new,date_updated,django_ct,django_id,federal_contractor,guid,id,is_posted,lat_long_buid_slab_exact,location_exact,network,on_sites,onet_exact,other,reqid,salted_date,score,state_short,state_short_exact,title_exact,title_slab_exact,title_slug
"35.128597, -97.48645",1.78079E+18,"'73093', 'Goldsby', 'Oklahoma', 'OK', 'Goldsby, Oklahoma', 'United States'",54708,Goldsby,"goldsby/oklahoma/usa/jobs::Goldsby, OK",Sonic Drive-In::54708,Sonic Drive-In::54708,Sonic Drive-In,TRUE,sonic-drive-in/careers::Sonic Drive-In,United States,United States,USA,usa/jobs::United States,2023-10-26T03:14:26.38Z,2023-10-26T08:07:35Z,2023-10-26T08:07:35Z,seo.joblisting,0,TRUE,E8FA017A01844B6F92CD53CBD7BA430D,seo.joblisting.E8FA017A01844B6F92CD53CBD7BA430D,FALSE,35.128597::-97.48645::54708,"Goldsby, OK",TRUE,0,"'35201400', '35201100', '35201500'",{},f9dd2043-a128-4036-a285-b0a50123ad9e,2023-10-27T02:11:13.667Z,1.448754,OK,OK,Cook,cook/jobs-in::Cook,cook
"13.476231, 144.74892",1.78078E+18,"'96910', 'Hagatna', 'Guam', 'GU', 'Hagatna, Guam', 'United States'",54773,Hagatna,"hagatna/guam/usa/jobs::Hagatna, GU",Oracle::54773,Oracle::54773,Oracle,TRUE,oracle/careers::Oracle,United States,United States,USA,usa/jobs::United States,2023-10-26T02:18:56.322Z,2023-10-26T07:13:34Z,2023-10-26T07:13:34Z,seo.joblisting,0,TRUE,07171C0142704CBEB6F3736C7F2BF6B6,seo.joblisting.07171C0142704CBEB6F3736C7F2BF6B6,FALSE,13.476231::144.74892::54773,"Hagatna, GU",TRUE,0,"'11919900', '15129909', '15125400'",{},216198,2023-10-27T02:11:11.721Z,1.4487512,GU,GU,OVIP Advocacy Program Project Manager Intern,ovip-advocacy-program-project-manager-intern/jobs-in::OVIP Advocacy Program Project Manager Intern,ovip-advocacy-program-project-manager-intern
"27.783455, -82.69683",1.78082E+18,"'33747', 'St. Petersburg', 'Florida', 'FL', 'St. Petersburg, Florida', 'United States'",53713,St. Petersburg,"st-petersburg/florida/usa/jobs::St. Petersburg, FL",Spectrum::53713,Spectrum::53713,Spectrum,FALSE,spectrum/careers::Spectrum,United States,United States,USA,usa/jobs::United States,2023-10-26T13:22:19.682Z,2023-10-26T18:05:57Z,2023-10-26T18:05:57Z,seo.joblisting,0,FALSE,973ADF9B294940639DA7C9436348795E,seo.joblisting.973ADF9B294940639DA7C9436348795E,FALSE,27.783455::-82.69683::53713,"St. Petersburg, FL",TRUE,0,"'11202200', '11202100', '11201100'",{},None,2023-10-27T02:11:08.289Z,1.4487464,FL,FL,Director Ad Sales - Interconnect,director-ad-sales-interconnect/jobs-in::Director Ad Sales - Interconnect,director-ad-sales-interconnect
"46.80895, -100.72246",1.78079E+18,"'58507', 'Bismarck', 'North Dakota', 'ND', 'Bismarck, North Dakota', 'United States'",44929,Bismarck,"bismarck/north-dakota/usa/jobs::Bismarck, ND",Highmark Health::44929,Highmark Health::44929,Highmark Health,TRUE,highmark-health/careers::Highmark Health,United States,United States,USA,usa/jobs::United States,2023-10-26T03:08:24.326Z,2023-10-26T08:02:44Z,2023-10-26T08:02:44Z,seo.joblisting,0,TRUE,6419A8DFD77D431B836B8ACA8A202705,seo.joblisting.6419A8DFD77D431B836B8ACA8A202705,FALSE,46.80895::-100.72246::44929,"Bismarck, ND",TRUE,0,"'15122100', '13116100', '19204100'",{},J232575,2023-10-27T02:11:06.723Z,1.4487443,ND,ND,Research Data Science - Graduate Intern,research-data-science-graduate-intern/jobs-in::Research Data Science - Graduate Intern,research-data-science-graduate-intern
"31.16304, -90.13362",1.78083E+18,"'39667', 'Tylertown', 'Mississippi', 'MS', 'Tylertown, Mississippi', 'United States'",2674,Tylertown,"tylertown/mississippi/usa/jobs::Tylertown, MS",Mississippi Employer::2674,Mississippi Employer::2674,Mississippi Employer,FALSE,mississippi-employer/careers::Mississippi Employer,United States,United States,USA,usa/jobs::United States,2023-10-26T15:17:28.512Z,2023-10-26T20:13:57Z,2023-10-26T20:13:57Z,seo.joblisting,0,FALSE,D2ACE091AC7545F699AA356053E0A6E1,seo.joblisting.D2ACE091AC7545F699AA356053E0A6E1,FALSE,31.16304::-90.13362::2674,"Tylertown, MS",FALSE,0,"'43405100', '41202100', '99999999'",{},MS534683,2023-10-27T02:11:06.573Z,1.448744,MS,MS,Customer Service Rep,customer-service-rep/jobs-in::Customer Service Rep,customer-service-rep
"39.736416, -104.98341",1.78078E+18,"'80238', 'Denver', 'Colorado', 'CO', 'Denver, Colorado', 'United States'",56654,Denver,"denver/colorado/usa/jobs::Denver, CO",Fastly::56654,Fastly::56654,Fastly,TRUE,fastly/careers::Fastly,United States,United States,USA,usa/jobs::United States,2023-10-26T00:37:43.39Z,2023-10-26T05:32:16Z,2023-10-26T05:32:16Z,seo.joblisting,0,TRUE,7E02A11A44854CA18A7E42287663CB27,seo.joblisting.7E02A11A44854CA18A7E42287663CB27,FALSE,39.736416::-104.98341::56654,"Denver, CO",TRUE,0,"'41903100', '41401100', '17206100'",{},JR10001380,2023-10-27T02:11:05.749Z,1.4487429,CO,CO,Senior Sales Engineer - SMB,senior-sales-engineer-smb/jobs-in::Senior Sales Engineer - SMB,senior-sales-engineer-smb
"43.245605, -71.56206",1.78078E+18,"'03302', 'Concord', 'New Hampshire', 'NH', 'Concord, New Hampshire', 'United States'",54894,Concord,"concord/new-hampshire/usa/jobs::Concord, NH",Deloitte::54894,Deloitte::54894,Deloitte,TRUE,deloitte/careers::Deloitte,United States,United States,USA,usa/jobs::United States,2023-10-26T02:52:42.251Z,2023-10-26T07:50:13Z,2023-10-26T07:50:13Z,seo.joblisting,0,TRUE,A11296DB822741B3BB1ACBE15145184E,seo.joblisting.A11296DB822741B3BB1ACBE15145184E,FALSE,43.245605::-71.56206::54894,"Concord, NH",TRUE,0,"'11313100', '11202100', '13111100'",{},163305,2023-10-27T02:11:05.552Z,1.4487426,NH,NH,"Workforce Strategy & Solutions (WSS), Skills Strategy Manager","workforce-strategy-solutions-wss-skills-strategy-manager/jobs-in::Workforce Strategy & Solutions (WSS), Skills Strategy Manager",workforce-strategy-solutions-wss-skills-strategy-manager
"38.900223, -77.02579",1.78081E+18,"'20080', 'Washington', 'District Of Columbia', 'DC', 'Washington, District Of Columbia', 'United States'",52701,Washington,"washington/district-of-columbia/usa/jobs::Washington, DC",CBRE::52701,CBRE::52701,CBRE,TRUE,cbre/careers::CBRE,United States,United States,USA,usa/jobs::United States,2023-10-26T08:37:55.201Z,2023-10-26T13:34:49Z,2023-10-26T13:34:49Z,seo.joblisting,0,TRUE,8891D3A99B6E4BE2BB333C8E7FE5EFC2,seo.joblisting.8891D3A99B6E4BE2BB333C8E7FE5EFC2,FALSE,38.900223::-77.02579::52701,"Washington, DC",TRUE,0,"'15205101', '13111100', '13116100'",{},128027,2023-10-27T02:11:05.489Z,1.4487425,DC,DC,Sr Business Intelligence Analyst,sr-business-intelligence-analyst/jobs-in::Sr Business Intelligence Analyst,sr-business-intelligence-analyst
"32.31454, -90.19847",1.78078E+18,"'39203', 'Jackson', 'Mississippi', 'MS', 'Jackson, Mississippi', 'United States'",54771,Jackson,"jackson/mississippi/usa/jobs::Jackson, MS",Oracle::54771,Oracle::54771,Oracle,TRUE,oracle/careers::Oracle,United States,United States,USA,usa/jobs::United States,2023-10-26T01:13:36.967Z,2023-10-26T06:07:23Z,2023-10-26T06:07:23Z,seo.joblisting,0,TRUE,28576C79FA414B8795229521DB2C9CF5,seo.joblisting.28576C79FA414B8795229521DB2C9CF5,FALSE,32.31454::-90.19847::54771,"Jackson, MS",TRUE,0,"'15121200', '15121100', '99999999'",{},216547,2023-10-27T02:11:04.814Z,1.4487416,MS,MS,Security Analyst 4,security-analyst-4/jobs-in::Security Analyst 4,security-analyst-4
"44.25755, -72.58117",1.78079E+18,"'05633', 'Montpelier', 'Vermont', 'VT', 'Montpelier, Vermont', 'United States'",44929,Montpelier,"montpelier/vermont/usa/jobs::Montpelier, VT",Highmark Health::44929,Highmark Health::44929,Highmark Health,TRUE,highmark-health/careers::Highmark Health,United States,United States,USA,usa/jobs::United States,2023-10-26T03:10:15.815Z,2023-10-26T08:02:34Z,2023-10-26T08:02:34Z,seo.joblisting,0,TRUE,FD514CF2A4884134BD2734ED29BA8169,seo.joblisting.FD514CF2A4884134BD2734ED29BA8169,FALSE,44.25755::-72.58117::44929,"Montpelier, VT",TRUE,0,"'13116100', '13205100', '13111100'",{},J232873,2023-10-27T02:11:01.618Z,1.4487371,VT,VT,MBA  Integrated Finance and Market Analytics - Graduate Intern,mba-integrated-finance-and-market-analytics-graduate-intern/jobs-in::MBA  Integrated Finance and Market Analytics - Graduate Intern,mba-integrated-finance-and-market-analytics-graduate-intern
"39.131523, -119.756004",1.78078E+18,"'89713', 'Carson City', 'Nevada', 'NV', 'Carson City, Nevada', 'United States'",56221,Carson City,"carson-city/nevada/usa/jobs::Carson City, NV",Guidehouse::56221,Guidehouse::56221,Guidehouse,TRUE,guidehouse/careers::Guidehouse,United States,United States,USA,usa/jobs::United States,2023-10-26T02:28:20.742Z,2023-10-26T07:25:04Z,2023-10-26T07:25:04Z,seo.joblisting,0,TRUE,4EF9449936C54CC0BAABB821867914AD,seo.joblisting.4EF9449936C54CC0BAABB821867914AD,FALSE,39.131523::-119.756004::56221,"Carson City, NV",TRUE,0,"'15129909', '13111100', '99999999'",{},14227,2023-10-27T02:11:00.693Z,1.4487358,NV,NV,Associate Director - Fraud Technology Lead,associate-director-fraud-technology-lead/jobs-in::Associate Director - Fraud Technology Lead,associate-director-fraud-technology-lead
"41.370453, -85.045715",1.78082E+18,"'46706', 'Auburn', 'Indiana', 'IN', 'Auburn, Indiana', 'United States'",2664,Auburn,"auburn/indiana/usa/jobs::Auburn, IN",Bowen Center::2664,Bowen Center::2664,Bowen Center,FALSE,bowen-center/careers::Bowen Center,United States,United States,USA,usa/jobs::United States,2023-10-26T12:12:45.388Z,2023-10-26T17:05:05Z,2023-10-26T17:05:05Z,seo.joblisting,0,FALSE,663E34DD3BB3401EB98015A276A6AFAB,seo.joblisting.663E34DD3BB3401EB98015A276A6AFAB,FALSE,41.370453::-85.045715::2664,"Auburn, IN",FALSE,0,"'21109300', '21101500', '29205300'",{},IN0010509272,2023-10-27T02:11:00.305Z,1.4487352,IN,IN,Case Manager - Skills Coach/Technician - DeKalb Co.,case-manager-skills-coachtechnician-dekalb-co/jobs-in::Case Manager - Skills Coach/Technician - DeKalb Co.,case-manager-skills-coachtechnician-dekalb-co
"38.8945, -77.471054",1.78078E+18,"'20151', 'Chantilly', 'Virginia', 'VA', 'Chantilly, Virginia', 'United States'",57418,Chantilly,"chantilly/virginia/usa/jobs::Chantilly, VA",Leidos::57418,Leidos::57418,Leidos,TRUE,leidos/careers::Leidos,United States,United States,USA,usa/jobs::United States,2023-10-26T02:37:14.999Z,2023-10-26T07:34:16Z,2023-10-26T07:34:16Z,seo.joblisting,0,TRUE,33A962A496614D6EB82D6263DDC02DF1,seo.joblisting.33A962A496614D6EB82D6263DDC02DF1,FALSE,38.8945::-77.471054::57418,"Chantilly, VA",TRUE,0,"'15124400', '15129908', '15125200'",{},R-00121846,2023-10-27T02:10:59.985Z,1.4487348,VA,VA,Ansible Automation Engineer- TS/SCI with Poly Required,ansible-automation-engineer-tssci-with-poly-required/jobs-in::Ansible Automation Engineer- TS/SCI with Poly Required,ansible-automation-engineer-tssci-with-poly-required
"34.748985, -82.199425",1.78078E+18,"'29681', 'SIMPSONVILLE', 'South Carolina', 'SC', 'SIMPSONVILLE, South Carolina', 'United States'",52697,SIMPSONVILLE,"simpsonville/south-carolina/usa/jobs::Simpsonville, SC",CVS Health::52697,CVS Health::52697,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T01:43:30.23Z,2023-10-26T06:35:32Z,2023-10-26T06:35:32Z,seo.joblisting,0,TRUE,7802248293A9485FA4E1D72DE00766B4,seo.joblisting.7802248293A9485FA4E1D72DE00766B4,FALSE,34.748985::-82.199425::52697,"Simpsonville, SC",TRUE,0,"'41203100', '41201100', '43405100'",{},R0059614,2023-10-27T02:10:59.052Z,1.4487336,SC,SC,Store Associate,store-associate/jobs-in::Store Associate,store-associate
"46.280502, -119.29086",1.78078E+18,"'99352', 'Richland', 'Washington', 'WA', 'Richland, Washington', 'United States'",53284,Richland,"richland/washington/usa/jobs::Richland, WA",Pacific Northwest National Laboratory::53284,Pacific Northwest National Laboratory::53284,Pacific Northwest National Laboratory,TRUE,pacific-northwest-national-laboratory/careers::Pacific Northwest National Laboratory,United States,United States,USA,usa/jobs::United States,2023-10-26T02:07:16.929Z,2023-10-26T07:04:54Z,2023-10-26T07:04:54Z,seo.joblisting,0,TRUE,3B1DDA55A8FE4E99AD100221BCC46C07,seo.joblisting.3B1DDA55A8FE4E99AD100221BCC46C07,FALSE,46.280502::-119.29086::53284,"Richland, WA",TRUE,0,"'19102100', '19203100', '19402100'",{},7995,2023-10-27T02:10:55.349Z,1.4487283,WA,WA,Post Doctorate RA - Volatile Organic Compounds,post-doctorate-ra-volatile-organic-compounds/jobs-in::Post Doctorate RA - Volatile Organic Compounds,post-doctorate-ra-volatile-organic-compounds
None,1.78081E+18,"', ', 'United States'",39708,None,"none/none/usa/jobs::Virtual, USA",Appalachian State University::39708,Appalachian State University::39708,Appalachian State University,FALSE,appalachian-state-university/careers::Appalachian State University,United States,United States,USA,usa/jobs::United States,2023-10-26T08:42:04.93Z,2023-10-26T13:41:57Z,2023-10-26T13:41:57Z,seo.joblisting,0,FALSE,28CEEB32455241D19B4DFD4EF15E9FDC,seo.joblisting.28CEEB32455241D19B4DFD4EF15E9FDC,FALSE,::::39708,"Virtual, USA",TRUE,0,"'99999900', '99999999'",{},201502413P,2023-10-27T02:10:51.907Z,1.4487236,None,None,Dishwasher,dishwasher/jobs-in::Dishwasher,dishwasher
"40.746098, -73.94586",1.7808E+18,"'11120', 'Long Island City', 'New York', 'NY', 'Long Island City, New York', 'United States'",30682,Long Island City,"long-island-city/new-york/usa/jobs::Long Island City, NY",Con Edison::30682,Con Edison::30682,Con Edison,FALSE,con-edison/careers::Con Edison,United States,United States,USA,usa/jobs::United States,2023-10-26T06:27:31.158Z,2023-10-26T11:23:56Z,2023-10-26T11:23:56Z,seo.joblisting,0,FALSE,1E17EF3C10EB479B8A94CCC4E7E94BDB,seo.joblisting.1E17EF3C10EB479B8A94CCC4E7E94BDB,FALSE,40.746098::-73.94586::30682,"Long Island City, NY",TRUE,0,"'13115100', '25903100', '25119400'",{},111018,2023-10-27T02:10:49.702Z,1.4487205,NY,NY,Sr Instructor The Learning Center,sr-instructor-the-learning-center/jobs-in::Sr Instructor The Learning Center,sr-instructor-the-learning-center
None,1.78081E+18,"', ', 'United States'",42178,None,"none/none/usa/jobs::Virtual, USA",Texas A&M University::42178,Texas A&M University::42178,Texas A&M University,FALSE,texas-am-university/careers::Texas A&M University,United States,United States,USA,usa/jobs::United States,2023-10-26T10:17:13.759Z,2023-10-26T15:14:06Z,2023-10-26T15:14:06Z,seo.joblisting,0,FALSE,8CBAA6901DC7405AA6B30202317B1A34,seo.joblisting.8CBAA6901DC7405AA6B30202317B1A34,FALSE,::::42178,"Virtual, USA",TRUE,0,"'25104100', '51302200', '19101100'",{},R-067365,2023-10-27T02:10:49.413Z,1.44872,None,None,Assistant Professor & Extension Meat Specialist: Live Animal Meat Interface,assistant-professor-extension-meat-specialist-live-animal-meat-interface/jobs-in::Assistant Professor & Extension Meat Specialist: Live Animal Meat Interface,assistant-professor-extension-meat-specialist-live-animal-meat-interface
"40.704433, -89.605515",1.78078E+18,"'61606', 'Peoria', 'Illinois', 'IL', 'Peoria, Illinois', 'United States'",54435,Peoria,"peoria/illinois/usa/jobs::Peoria, IL",Bausch + Lomb::54435,Bausch + Lomb::54435,Bausch + Lomb,TRUE,bausch-lomb/careers::Bausch + Lomb,United States,United States,USA,usa/jobs::United States,2023-10-26T00:38:06.12Z,2023-10-26T05:31:24Z,2023-10-26T05:31:24Z,seo.joblisting,0,TRUE,39DC37887B7C46D48949C868FCF8A007,seo.joblisting.39DC37887B7C46D48949C868FCF8A007,FALSE,40.704433::-89.605515::54435,"Peoria, IL",TRUE,0,"'11912101', '19104200', '11912100'",{},12952,2023-10-27T02:10:48.708Z,1.448719,IL,IL,"Director, Clinical Operations","director-clinical-operations/jobs-in::Director, Clinical Operations",director-clinical-operations
"33.50099, -86.80129",1.78078E+18,"'35298', 'Birmingham', 'Alabama', 'AL', 'Birmingham, Alabama', 'United States'",37202,Birmingham,"birmingham/alabama/usa/jobs::Birmingham, AL",Hilton::37202,Hilton::37202,Hilton,TRUE,hilton/careers::Hilton,United States,United States,USA,usa/jobs::United States,2023-10-26T00:37:26.799Z,2023-10-26T05:28:26Z,2023-10-26T05:28:26Z,seo.joblisting,0,TRUE,05971D4687974964AEF12A879162A633,seo.joblisting.05971D4687974964AEF12A879162A633,FALSE,33.50099::-86.80129::37202,"Birmingham, AL",TRUE,0,"'35901100', '35303100', '35304100'",{},HOT0A065,2023-10-27T02:10:46.443Z,1.4487159,AL,AL,Breakfast Attendant,breakfast-attendant/jobs-in::Breakfast Attendant,breakfast-attendant
None,1.78081E+18,"', ', 'United States'",47069,None,"none/none/usa/jobs::Virtual, USA",Centers for Disease Control and Prevention::47069,Centers for Disease Control and Prevention::47069,Centers for Disease Control and Prevention,FALSE,centers-for-disease-control-and-prevention/careers::Centers for Disease Control and Prevention,United States,United States,USA,usa/jobs::United States,2023-10-26T10:12:19.446Z,2023-10-26T15:08:15Z,2023-10-26T15:08:15Z,seo.joblisting,0,FALSE,4256AE17FE494D99AEC544A8CEB50F86,seo.joblisting.4256AE17FE494D99AEC544A8CEB50F86,FALSE,::::47069,"Virtual, USA",TRUE,0,"'15123200', '15121200', '11916100'",{},HHS-CDC-MP-24-12170206,2023-10-27T02:10:45.142Z,1.448714,None,None,IT Specialist (DATAMGT),it-specialist-datamgt/jobs-in::IT Specialist (DATAMGT),it-specialist-datamgt
None,1.78078E+18,"'Washington', 'Washington, ', 'United States'",52697,Washington,"washington/none/usa/jobs::Washington, USA",CVS Health::52697,CVS Health::52697,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T01:42:40.551Z,2023-10-26T06:34:54Z,2023-10-26T06:34:54Z,seo.joblisting,0,TRUE,2A8F3670507349E699FAC71238413BD9,seo.joblisting.2A8F3670507349E699FAC71238413BD9,FALSE,::::52697,"Washington, USA",TRUE,0,"'15125200', '15125100', '15122100'",{},R0061103,2023-10-27T02:10:44.222Z,1.4487128,None,None,Sr Decision Scientist and Software Developer - Remote,sr-decision-scientist-and-software-developer-remote/jobs-in::Sr Decision Scientist and Software Developer - Remote,sr-decision-scientist-and-software-developer-remote
"40.750896, -73.98415",1.7808E+18,"'10176', 'New York', 'New York', 'NY', 'New York, New York', 'United States'",57472,New York,"new-york/new-york/usa/jobs::New York, NY",Publicis Groupe::57472,Publicis Groupe::57472,Publicis Groupe,FALSE,publicis-groupe/careers::Publicis Groupe,United States,United States,USA,usa/jobs::United States,2023-10-26T05:42:24.958Z,2023-10-26T10:37:57Z,2023-10-26T10:37:57Z,seo.joblisting,0,FALSE,C3F3A7CEF6D642E5921D623D312D14A3,seo.joblisting.C3F3A7CEF6D642E5921D623D312D14A3,FALSE,40.750896::-73.98415::57472,"New York, NY",TRUE,0,"'27303100', '13116100', '13102300'",{},23-8679,2023-10-27T02:10:42.557Z,1.4487104,NY,NY,"Supervisor, Media Planning (HCP)","supervisor-media-planning-hcp/jobs-in::Supervisor, Media Planning (HCP)",supervisor-media-planning-hcp
"32.32795, -106.754715",1.78082E+18,"'88006', 'Las Cruces', 'New Mexico', 'NM', 'Las Cruces, New Mexico', 'United States'",28720,Las Cruces,"las-cruces/new-mexico/usa/jobs::Las Cruces, NM",CDM Smith::28720,CDM Smith::28720,CDM Smith,TRUE,cdm-smith/careers::CDM Smith,United States,United States,USA,usa/jobs::United States,2023-10-26T10:48:46.371Z,2023-10-26T15:40:59Z,2023-10-26T15:40:59Z,seo.joblisting,0,TRUE,746BA48ADF2043F49801C2529B70A2C7,seo.joblisting.746BA48ADF2043F49801C2529B70A2C7,FALSE,32.32795::-106.754715::28720,"Las Cruces, NM",TRUE,0,"'17205101', '17205100', '17208100'",{},35683BR,2023-10-27T02:10:40.344Z,1.4487073,NM,NM,Transportation Engineer 4-Roadways,transportation-engineer-4-roadways/jobs-in::Transportation Engineer 4-Roadways,transportation-engineer-4-roadways
"37.76958, -122.42304",1.78082E+18,"'94103', 'San Francisco', 'California', 'CA', 'San Francisco, California', 'United States'",53172,San Francisco,"san-francisco/california/usa/jobs::San Francisco, CA",Federal Reserve System::53172,Federal Reserve System::53172,Federal Reserve System,FALSE,federal-reserve-system/careers::Federal Reserve System,United States,United States,USA,usa/jobs::United States,2023-10-26T11:07:40.41Z,2023-10-26T16:03:09Z,2023-10-26T16:03:09Z,seo.joblisting,0,FALSE,4B524882C950471EB9499E7A1E973E49,seo.joblisting.4B524882C950471EB9499E7A1E973E49,FALSE,37.76958::-122.42304::53172,"San Francisco, CA",TRUE,0,"'13206100', '13201100', '13119900'",{},R-0000019952,2023-10-27T02:10:34.442Z,1.4486991,CA,CA,Sr. Examiner/Sr. Risk Specialist,sr-examinersr-risk-specialist/jobs-in::Sr. Examiner/Sr. Risk Specialist,sr-examinersr-risk-specialist
"42.60941, -82.83567",1.7808E+18,"'48045', 'Harrison Township', 'Michigan', 'MI', 'Harrison Township, Michigan', 'United States'",52696,Harrison Township,"harrison-township/michigan/usa/jobs::Harrison Township, MI",CVS Health::52696,CVS Health::52696,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T05:48:56.575Z,2023-10-26T10:13:11Z,2023-10-26T10:13:11Z,seo.joblisting,0,TRUE,6088D42EFC49488FA737F345F3E3E235,seo.joblisting.6088D42EFC49488FA737F345F3E3E235,FALSE,42.60941::-82.83567::52696,"Harrison Township, MI",TRUE,0,"'41203100', '41201100', '43405100'",{},R0070220,2023-10-27T02:10:33.564Z,1.4486978,MI,MI,Store Associate Seasonal,store-associate-seasonal/jobs-in::Store Associate Seasonal,store-associate-seasonal
"37.536358, -77.45762",1.78079E+18,"'23274', 'Richmond', 'Virginia', 'VA', 'Richmond, Virginia', 'United States'",26026,Richmond,"richmond/virginia/usa/jobs::Richmond, VA",Intel::26026,Intel::26026,Intel,TRUE,intel/careers::Intel,United States,United States,USA,usa/jobs::United States,2023-10-26T04:22:16.822Z,2023-10-26T09:20:49Z,2023-10-26T09:20:49Z,seo.joblisting,0,TRUE,01B686AAE14F4A65B993591932817323,seo.joblisting.01B686AAE14F4A65B993591932817323,FALSE,37.536358::-77.45762::26026,"Richmond, VA",TRUE,0,"'17211200', '17211203', '17206100'",{},JR0251160,2023-10-27T02:10:31.558Z,1.4486951,VA,VA,ATTD Substrate Package Design Rule Owner,attd-substrate-package-design-rule-owner/jobs-in::ATTD Substrate Package Design Rule Owner,attd-substrate-package-design-rule-owner
"33.940525, -84.3228",1.78079E+18,"'30338', 'Dunwoody', 'Georgia', 'GA', 'Dunwoody, Georgia', 'United States'",1719,Dunwoody,"dunwoody/georgia/usa/jobs::Dunwoody, GA",Chipotle Mexican Grill::1719,Chipotle Mexican Grill::1719,Chipotle Mexican Grill,TRUE,chipotle-mexican-grill/careers::Chipotle Mexican Grill,United States,United States,USA,usa/jobs::United States,2023-10-26T04:42:59.78Z,2023-10-26T09:34:18Z,2023-10-26T09:34:18Z,seo.joblisting,0,TRUE,C47442CFF9874B3290C50BF3A7A945E8,seo.joblisting.C47442CFF9874B3290C50BF3A7A945E8,FALSE,33.940525::-84.3228::1719,"Dunwoody, GA",TRUE,0,"'35302300', '99999900', '99999999'",{},23042496,2023-10-27T02:10:31.016Z,1.4486942,GA,GA,Crew Member,crew-member/jobs-in::Crew Member,crew-member
"32.046627, -81.12121",1.78079E+18,"'31403', 'Savannah', 'Georgia', 'GA', 'Savannah, Georgia', 'United States'",26020,Savannah,"savannah/georgia/usa/jobs::Savannah, GA",CTG::26020,CTG::26020,CTG,TRUE,ctg/careers::CTG,United States,United States,USA,usa/jobs::United States,2023-10-26T03:47:14.006Z,2023-10-26T08:46:12Z,2023-10-26T08:46:12Z,seo.joblisting,0,TRUE,24C8489CAA10472DBDD82EE008BE2A7E,seo.joblisting.24C8489CAA10472DBDD82EE008BE2A7E,FALSE,32.046627::-81.12121::26020,"Savannah, GA",TRUE,0,"'15129909', '51101100', '13108200'",{},23201305,2023-10-27T02:10:30.454Z,1.4486935,GA,GA,Document Controller,document-controller/jobs-in::Document Controller,document-controller
"39.10376, -94.67153",1.78078E+18,"'66102', 'Kansas City', 'Kansas', 'KS', 'Kansas City, Kansas', 'United States'",48195,Kansas City,"kansas-city/kansas/usa/jobs::Kansas City, KS",CareerStaff Unlimited::48195,CareerStaff Unlimited::48195,CareerStaff Unlimited,TRUE,careerstaff-unlimited/careers::CareerStaff Unlimited,United States,United States,USA,usa/jobs::United States,2023-10-26T02:52:08.477Z,2023-10-26T07:50:49Z,2023-10-26T07:50:49Z,seo.joblisting,0,TRUE,0FEF07D2204142FCB794C90BAC376B84,seo.joblisting.0FEF07D2204142FCB794C90BAC376B84,FALSE,39.10376::-94.67153::48195,"Kansas City, KS",TRUE,0,"'29114100', '29114101', '29114103'",{},784473,2023-10-27T02:10:29.457Z,1.4486921,KS,KS,Registered Nursing- RN - LTAC,registered-nursing-rn-ltac/jobs-in::Registered Nursing- RN - LTAC,registered-nursing-rn-ltac
"37.536358, -77.45762",1.78078E+18,"'23274', 'Richmond', 'Virginia', 'VA', 'Richmond, Virginia', 'United States'",57505,Richmond,"richmond/virginia/usa/jobs::Richmond, VA",HCA Healthcare::57505,HCA Healthcare::57505,HCA Healthcare,TRUE,hca-healthcare/careers::HCA Healthcare,United States,United States,USA,usa/jobs::United States,2023-10-26T01:29:32.824Z,2023-10-26T06:17:36Z,2023-10-26T06:17:36Z,seo.joblisting,0,TRUE,A071AD2A982B41D3BB4F137DAAC21DBC,seo.joblisting.A071AD2A982B41D3BB4F137DAAC21DBC,FALSE,37.536358::-77.45762::57505,"Richmond, VA",TRUE,0,"'29114100', '29114103', '29114101'",{},1-INFOR-1519498,2023-10-27T02:10:26.375Z,1.4486878,VA,VA,Registered Nurse RN Same Day Surgery,registered-nurse-rn-same-day-surgery/jobs-in::Registered Nurse RN Same Day Surgery,registered-nurse-rn-same-day-surgery
"33.786983, -84.3907",1.78078E+18,"'30309', 'Atlanta', 'Georgia', 'GA', 'Atlanta, Georgia', 'United States'",49848,Atlanta,"atlanta/georgia/usa/jobs::Atlanta, GA",Inspire Brands::49848,Inspire Brands::49848,Inspire Brands,TRUE,inspire-brands/careers::Inspire Brands,United States,United States,USA,usa/jobs::United States,2023-10-26T01:27:09.802Z,2023-10-26T06:26:18Z,2023-10-26T06:26:18Z,seo.joblisting,0,TRUE,FE958B180A5842409E2E213CD558EC01,seo.joblisting.FE958B180A5842409E2E213CD558EC01,FALSE,33.786983::-84.3907::49848,"Atlanta, GA",TRUE,0,"'13111100', '15129909', '11302100'",{},INBRUSJR27975,2023-10-27T02:10:25.742Z,1.4486868,GA,GA,"Manager, Business Glossary","manager-business-glossary/jobs-in::Manager, Business Glossary",manager-business-glossary
